customer_id,name,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
200,Hube Weald,Male,7,1957-02-04,66.00 ,Physical Therapy Assistant,Property,Affluent Customer,N,Yes,19
298,Maurise Lenglet,Male,69,1956-08-15,67.00 ,Engineer I,Manufacturing,High Net Worth,N,No,9
299,Corabelle Hartnell,Female,80,1956-09-15,67.00 ,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,Yes,7
300,Malachi Hadcroft,Male,88,1956-06-22,67.00 ,Clinical Specialist,Health,Mass Customer,N,No,9
423,Orville Akerman,Male,43,1956-11-08,66.00 ,Senior Quality Engineer,n/a,Mass Customer,N,No,9
538,Millicent Wiffler,Female,33,1956-10-21,66.00 ,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5
575,Etan Poyle,Male,64,1956-06-10,67.00 ,VP Accounting,Financial Services,High Net Worth,N,Yes,11
647,Stanislas Baildon,Male,61,1957-01-23,66.00 ,Assistant Manager,Retail,Mass Customer,N,Yes,10
728,Winthrop Corser,Male,60,1956-10-03,66.00 ,VP Accounting,Financial Services,Mass Customer,N,Yes,8
816,Donni Boor,Female,71,1957-01-10,66.00 ,Product Engineer,Manufacturing,Mass Customer,N,No,15
837,Derick Fasler,Male,4,1957-01-11,66.00 ,Internal Auditor,n/a,Mass Customer,N,Yes,13
1009,Nolie Orring,Female,16,1957-05-09,66.00 ,Research Associate,Manufacturing,High Net Worth,N,Yes,13
1037,Sissie Rielly,Female,95,1956-08-08,67.00 ,Human Resources Assistant II,Financial Services,Mass Customer,N,No,10
1072,Curt Petrello,Male,60,1957-06-01,66.00 ,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8
1131,Sigmund Barkworth,Male,16,1956-08-07,67.00 ,VP Marketing,n/a,Mass Customer,N,No,15
1426,Allyn Carswell,Female,72,1956-08-23,67.00 ,Financial Advisor,Financial Services,Mass Customer,N,No,17
1458,Ashley Behneke,Male,40,1956-10-22,66.00 ,Account Representative IV,Telecommunications,Affluent Customer,N,No,11
1461,Earl Skeels,Male,71,1957-01-04,66.00 ,NA,Retail,Mass Customer,N,Yes,9
1546,Natalya Moscone,Female,22,1956-10-28,66.00 ,Compensation Analyst,Financial Services,Mass Customer,N,Yes,8
1671,Nerty Renak,Female,69,1957-01-23,66.00 ,Account Executive,Property,Mass Customer,N,Yes,14
1748,Skell Oxenden,Male,83,1956-06-07,67.00 ,Recruiter,Manufacturing,Mass Customer,N,Yes,10
1858,Gabriella ,Female,30,1957-04-26,66.00 ,Senior Sales Associate,Manufacturing,High Net Worth,N,Yes,11
1987,Jacobo Rosenblum,Male,56,1956-06-08,67.00 ,Research Associate,Health,Affluent Customer,N,No,8
1988,Kelwin Goldsmith,Male,27,1957-04-15,66.00 ,Recruiting Manager,Property,Mass Customer,N,No,8
2068,Wandie Nare,Female,23,1956-08-08,67.00 ,Account Representative I,n/a,High Net Worth,N,No,8
2079,Eda ,Female,49,1956-07-29,67.00 ,Account Executive,n/a,High Net Worth,N,No,11
2206,Osmond McCamish,Male,60,1957-05-25,66.00 ,Structural Engineer,Financial Services,Affluent Customer,N,No,14
2214,Farlay Plevey,Male,52,1957-03-26,66.00 ,NA,Manufacturing,High Net Worth,N,Yes,8
2282,Dominic Gregoletti,Male,81,1957-02-25,66.00 ,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,7
2304,Shelia Bellew,Female,65,1957-06-01,66.00 ,NA,n/a,Mass Customer,N,Yes,11
2347,L;urette Annott,Female,79,1957-03-04,66.00 ,Programmer Analyst I,n/a,High Net Worth,N,No,11
2367,Lorne Sabin,Male,40,1957-05-22,66.00 ,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,16
2434,Lenci Soars,Male,40,1956-11-17,66.00 ,Environmental Specialist,n/a,Affluent Customer,N,No,18
2446,Lovell Kiss,Male,33,1956-09-07,67.00 ,NA,Retail,Affluent Customer,N,No,17
2476,Hal Braddon,Male,13,1956-09-25,66.00 ,Administrative Officer,Property,High Net Worth,N,No,17
2663,Royce Pietrowicz,Male,69,1956-08-01,67.00 ,Environmental Tech,Health,Mass Customer,N,Yes,19
2676,Stinky Marlen,Male,33,1957-01-21,66.00 ,Product Engineer,Retail,Mass Customer,N,Yes,12
2734,Hetty Thormann,Female,35,1957-03-07,66.00 ,NA,Manufacturing,High Net Worth,N,No,10
2774,Danella Chevers,Female,50,1956-07-28,67.00 ,NA,Manufacturing,Mass Customer,N,No,14
2857,Alanna Geram,Female,9,1957-04-05,66.00 ,Biostatistician I,Manufacturing,Mass Customer,N,Yes,17
3002,Tracey Verdun,Male,62,1956-12-06,66.00 ,Paralegal,Financial Services,Mass Customer,N,Yes,16
3028,Leandra Schubert,Female,67,1956-07-07,67.00 ,General Manager,Manufacturing,High Net Worth,N,No,20
3034,Mara Tofanini,Female,54,1956-09-09,67.00 ,Web Designer IV,Manufacturing,Mass Customer,N,Yes,18
3248,Alastair Van der Beken,Male,32,1957-05-15,66.00 ,Programmer Analyst II,n/a,Affluent Customer,N,No,5
3270,Tracey Redsull,Male,47,1957-04-12,66.00 ,Administrative Officer,Financial Services,Mass Customer,N,Yes,5
3302,Faulkner McKiernan,Male,17,1956-10-30,66.00 ,Compensation Analyst,Financial Services,Affluent Customer,N,No,19
3348,Amanda Hazeltine,Female,93,1956-11-08,66.00 ,Pharmacist,Health,High Net Worth,N,Yes,6
3457,Robbi Springthorpe,Female,13,1956-09-26,66.00 ,NA,Manufacturing,Mass Customer,N,No,16
3462,Jehanna Sparhawk,Female,96,1957-03-03,66.00 ,Registered Nurse,Health,High Net Worth,N,No,17
3483,Emlyn Burnel,Male,19,1956-10-02,66.00 ,Senior Sales Associate,Health,High Net Worth,N,Yes,15
3486,Reece Crewther,Male,67,1956-07-25,67.00 ,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,18
3578,Dorella Sineath,Female,57,1956-10-27,66.00 ,Staff Accountant IV,Property,Mass Customer,N,No,12
3606,Jamima Wainscot,Female,52,1957-02-09,66.00 ,Graphic Designer,n/a,High Net Worth,N,No,15
3666,Mathew Marousek,Male,56,1957-03-27,66.00 ,Statistician II,Health,High Net Worth,N,No,10
3683,Lorain Maliphant,Female,67,1957-03-30,66.00 ,Chief Design Engineer,n/a,Mass Customer,N,Yes,11
3690,Sheela Nutton,Female,86,1957-05-11,66.00 ,Chemical Engineer,Manufacturing,Mass Customer,N,No,17
3719,Dorette Attridge,Female,26,1956-10-19,66.00 ,Sales Representative,Retail,Mass Customer,N,No,6
3764,Nonie Newson,Female,29,1957-05-06,66.00 ,Cost Accountant,Financial Services,Mass Customer,N,Yes,15
3789,Conn Westberg,Male,52,1956-08-08,67.00 ,Civil Engineer,Manufacturing,Mass Customer,N,Yes,6
3793,Shannen Pitcock,Female,49,1957-05-12,66.00 ,Engineer IV,n/a,Affluent Customer,N,Yes,15
3795,Taylor Dollimore,Male,88,1956-06-24,67.00 ,Systems Administrator III,Agriculture,High Net Worth,N,Yes,5
3817,Tuckie ,Male,65,1957-05-02,66.00 ,VP Product Management,Manufacturing,High Net Worth,N,No,13
3872,Wilma Budcock,Female,14,1957-05-15,66.00 ,Sales Representative,Retail,High Net Worth,N,Yes,12
3956,Hector Poundsford,Male,54,1957-01-17,66.00 ,Administrative Assistant III,Retail,Mass Customer,N,Yes,12
3964,Aubrey Souten,Female,28,1956-07-21,67.00 ,Sales Associate,Manufacturing,High Net Worth,N,No,5
33,Ernst Hacon,Male,44,1957-06-25,66.00 ,Product Engineer,n/a,Affluent Customer,N,Yes,11
84,Rich Mathiasen,Male,78,1958-02-07,65.00 ,Accountant III,n/a,Mass Customer,N,Yes,14
85,Kane Tixall,Male,1,1958-05-21,65.00 ,Analyst Programmer,n/a,Mass Customer,N,No,8
121,Myles Pauncefort,Male,82,1957-10-02,65.00 ,Graphic Designer,Manufacturing,Mass Customer,N,No,15
143,Kendall Figg,Male,19,1957-09-01,66.00 ,Operator,Agriculture,Mass Customer,N,Yes,11
154,Faydra Dulieu,Female,90,1958-02-13,65.00 ,Junior Executive,n/a,Mass Customer,N,No,11
169,Alfy Bruhnke,Male,20,1957-10-19,65.00 ,Data Coordiator,Telecommunications,High Net Worth,N,Yes,5
209,Udall Bellard,Male,9,1957-08-28,66.00 ,Analog Circuit Design manager,n/a,Affluent Customer,N,Yes,6
214,Jeramie Cellier,Male,82,1957-11-29,65.00 ,Food Chemist,Health,Mass Customer,N,No,6
311,Jaimie Halms,Female,86,1957-08-16,66.00 ,Internal Auditor,Health,High Net Worth,N,No,12
312,Garek Prattin,Male,44,1958-03-17,65.00 ,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,6
315,Lisa Odlin,Female,67,1958-04-16,65.00 ,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,12
338,Hilliary Littrell,Female,33,1958-03-14,65.00 ,NA,Health,Mass Customer,N,No,19
343,Nicole Johananoff,Female,76,1957-08-14,66.00 ,Recruiter,Property,Affluent Customer,N,No,13
413,Simone Denys,Male,79,1957-12-22,65.00 ,VP Quality Control,n/a,High Net Worth,N,Yes,19
436,Erwin Pendre,Male,75,1957-12-24,65.00 ,Internal Auditor,IT,Mass Customer,N,No,18
464,Karel Dimelow,Female,32,1958-03-23,65.00 ,NA,n/a,Mass Customer,N,Yes,10
516,Craggy Loadsman,Male,23,1958-01-07,65.00 ,Environmental Tech,Financial Services,Mass Customer,N,No,20
556,Oralia Gifford,Female,69,1957-09-08,66.00 ,Junior Executive,n/a,Mass Customer,N,No,11
568,Quinn Fulks,Male,32,1957-12-15,65.00 ,VP Sales,Manufacturing,Mass Customer,N,No,13
571,Ramonda McKellar,Female,30,1958-02-15,65.00 ,Assistant Media Planner,Entertainment,Mass Customer,N,No,6
610,Hyatt Craine,Male,45,1958-03-16,65.00 ,Help Desk Technician,Financial Services,Mass Customer,N,Yes,15
828,Darda Kernocke,Female,93,1957-12-14,65.00 ,NA,Health,Mass Customer,N,Yes,20
1350,Bing Vicar,Male,10,1957-09-30,65.00 ,Staff Scientist,Retail,Mass Customer,N,Yes,8
1383,Coriss Casarino,Female,81,1957-10-29,65.00 ,Software Consultant,IT,Affluent Customer,N,No,8
1385,Melesa Priddy,Female,39,1957-08-17,66.00 ,Cost Accountant,Financial Services,Mass Customer,N,No,16
1395,Jandy Pennazzi,Female,83,1957-12-23,65.00 ,VP Product Management,n/a,High Net Worth,N,Yes,16
1404,Emmott Mercik,Male,78,1957-07-30,66.00 ,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,14
1405,Kylie Spriggin,Female,52,1958-04-05,65.00 ,VP Product Management,Manufacturing,High Net Worth,N,Yes,11
1469,Shermy ,Male,77,1957-06-29,66.00 ,Financial Advisor,Financial Services,Affluent Customer,N,Yes,14
1506,Andonis Cochrane,Male,21,1958-02-21,65.00 ,NA,Property,Mass Customer,N,No,17
1572,Tam Jahner,Male,51,1957-07-26,66.00 ,Recruiting Manager,Financial Services,High Net Worth,N,Yes,16
1677,Petrina Pollins,Female,56,1958-05-28,65.00 ,Editor,Health,Affluent Customer,N,Yes,16
1699,Poul Dumphy,Male,33,1958-05-08,65.00 ,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,8
1874,Nickolai McChesney,Male,17,1957-09-29,65.00 ,NA,Agriculture,High Net Worth,N,Yes,7
1881,Gherardo Lahy,Male,61,1957-12-10,65.00 ,Quality Control Specialist,n/a,Affluent Customer,N,Yes,12
1926,Stefano Menhenitt,Male,72,1957-11-15,65.00 ,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,10
2041,Mort Heath,Male,52,1957-10-27,65.00 ,VP Accounting,Financial Services,Mass Customer,N,No,17
2089,Erie Ballston,Male,93,1958-01-07,65.00 ,Safety Technician I,Financial Services,High Net Worth,N,No,15
2126,Hugibert Getcliff,Male,65,1958-03-29,65.00 ,Product Engineer,Health,Mass Customer,N,Yes,17
2293,Engracia Newcom,Female,70,1958-03-07,65.00 ,Financial Advisor,Financial Services,Affluent Customer,N,No,16
2329,Donny Stiven,Female,7,1957-12-19,65.00 ,Computer Systems Analyst II,IT,Affluent Customer,N,No,20
2348,Keeley Winslet,Female,2,1957-11-07,65.00 ,Web Designer IV,Manufacturing,Mass Customer,N,No,16
2402,Merrielle Strafen,Female,99,1957-06-07,66.00 ,Cost Accountant,Financial Services,Mass Customer,N,Yes,8
2405,Quintana Merricks,Female,16,1957-07-28,66.00 ,Structural Analysis Engineer,n/a,Mass Customer,N,No,18
2442,Odie Enrrico,Male,8,1957-10-13,65.00 ,Social Worker,Health,Affluent Customer,N,Yes,17
2470,Roy Dunaway,Male,70,1957-07-04,66.00 ,NA,Agriculture,Mass Customer,N,No,13
2500,Micky Livings,Female,35,1957-12-18,65.00 ,Senior Developer,Property,High Net Worth,N,Yes,17
2614,Anatollo Stendell,Male,65,1957-10-16,65.00 ,NA,Retail,High Net Worth,N,No,18
2652,Kelbee Bernat,Male,96,1957-12-15,65.00 ,Biostatistician II,n/a,Affluent Customer,N,Yes,15
2807,Lynna Revens,Female,9,1957-06-18,66.00 ,Senior Editor,Manufacturing,Mass Customer,N,Yes,11
2870,Aldis Chazerand,Male,99,1957-12-26,65.00 ,NA,n/a,Mass Customer,N,No,11
3038,Hermione ,Female,45,1958-04-08,65.00 ,Senior Developer,n/a,High Net Worth,N,No,13
3154,Angil Ellesmere,Female,63,1957-11-21,65.00 ,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes,19
3242,Lib Schohier,Female,4,1958-03-07,65.00 ,General Manager,Manufacturing,Affluent Customer,N,Yes,14
3440,Retha Kahane,Female,18,1958-05-15,65.00 ,Senior Sales Associate,Manufacturing,Mass Customer,N,No,5
3517,Domeniga Terney,Female,47,1957-07-04,66.00 ,Accounting Assistant IV,n/a,Mass Customer,N,Yes,6
3581,Lindsy Ygo,Female,38,1957-07-10,66.00 ,NA,n/a,Mass Customer,N,Yes,6
3637,Luigi Edgeworth,Male,84,1958-01-01,65.00 ,NA,Manufacturing,Affluent Customer,N,Yes,11
3712,Esmeralda Klousner,Female,22,1957-07-12,66.00 ,Recruiting Manager,Financial Services,Mass Customer,N,No,19
3848,Luca Cabotto,Male,4,1958-01-13,65.00 ,Structural Engineer,n/a,High Net Worth,N,No,13
3976,Gretel Chrystal,Female,0,1957-11-20,65.00 ,Internal Auditor,n/a,Affluent Customer,N,Yes,13
195,Talyah Rylatt,Female,34,1958-11-14,64.00 ,Project Manager,Manufacturing,Mass Customer,N,No,6
205,Rolfe Kellard,Male,18,1958-12-01,64.00 ,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,6
294,Magnum Slowan,Male,39,1959-04-01,64.00 ,Recruiting Manager,n/a,High Net Worth,N,No,5
297,Cecile MacLise,Female,33,1959-04-27,64.00 ,Electrical Engineer,Manufacturing,High Net Worth,N,No,16
330,Port Pancost,Male,78,1959-06-03,64.00 ,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,7
359,Dulcine Gauson,Female,2,1958-11-28,64.00 ,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,6
418,Jere Ding,Female,56,1958-12-22,64.00 ,NA,n/a,Mass Customer,N,No,6
420,Clem Leek,Male,93,1958-07-05,65.00 ,Help Desk Operator,Entertainment,High Net Worth,N,No,7
495,Lucius Prescott,Male,91,1959-02-21,64.00 ,VP Accounting,Financial Services,Mass Customer,N,Yes,6
536,Jannelle Leist,Female,64,1959-04-07,64.00 ,Recruiting Manager,Manufacturing,Affluent Customer,N,No,16
687,Welby Ninnotti,Male,25,1959-02-10,64.00 ,Executive Secretary,Retail,High Net Worth,N,Yes,5
781,Elvis O'Leagham,Male,80,1958-11-15,64.00 ,Legal Assistant,Manufacturing,Mass Customer,N,No,17
992,Cordelia Hawkeswood,Female,6,1958-11-25,64.00 ,NA,Property,Mass Customer,N,Yes,8
1041,Free Bonniface,Male,95,1959-05-25,64.00 ,NA,Property,Affluent Customer,N,No,15
1095,Emelda Gerler,Female,2,1958-08-29,65.00 ,Project Manager,Health,Mass Customer,N,No,6
1183,Joe Shalliker,Male,50,1958-11-14,64.00 ,Media Manager II,n/a,Affluent Customer,N,No,6
1199,Ludovico Bertot,Male,7,1958-06-14,65.00 ,VP Accounting,Financial Services,Affluent Customer,N,Yes,5
1254,Quillan McDuffie,Male,60,1958-12-18,64.00 ,Graphic Designer,Retail,Mass Customer,N,Yes,5
1373,Shaylynn Epsley,Female,3,1958-09-23,65.00 ,Director of Sales,Financial Services,Mass Customer,N,Yes,12
1433,Marya Szwandt,Female,15,1958-09-25,64.00 ,Account Coordinator,IT,Mass Customer,N,No,20
1510,Timmie Chitty,Male,94,1959-02-05,64.00 ,Actuary,Financial Services,Mass Customer,N,No,18
1608,Fernande Petzolt,Female,87,1958-09-21,65.00 ,Software Engineer III,n/a,Mass Customer,N,Yes,6
1731,Aigneis MacKall,Female,26,1959-03-11,64.00 ,Health Coach III,Health,High Net Worth,N,Yes,19
1742,Quintin Dublin,Male,48,1958-08-17,65.00 ,Tax Accountant,n/a,High Net Worth,N,No,13
1750,Filbert Evreux,Male,14,1959-05-13,64.00 ,Internal Auditor,Entertainment,Mass Customer,N,Yes,16
1767,Cicely Millier,Female,28,1959-03-10,64.00 ,Software Engineer IV,Manufacturing,Affluent Customer,N,Yes,19
1810,Royall Terris,Male,98,1959-05-06,64.00 ,Geological Engineer,Manufacturing,High Net Worth,N,No,16
1849,Jess Bollans,Male,6,1958-07-01,65.00 ,NA,Retail,Mass Customer,N,Yes,5
1875,Amory Bohler,Male,4,1959-01-11,64.00 ,Staff Scientist,Retail,High Net Worth,N,Yes,19
1946,Brannon Gladman,Male,37,1959-01-04,64.00 ,Systems Administrator III,n/a,Mass Customer,N,No,8
1974,Aharon Moller,Male,67,1958-06-15,65.00 ,Administrative Officer,n/a,Mass Customer,N,Yes,15
2060,Constancia Akram,Female,17,1959-01-23,64.00 ,Statistician II,Financial Services,Mass Customer,N,No,17
2194,Johnette O'Fergus,Female,79,1958-09-10,65.00 ,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11
2220,Curr Jancey,Male,35,1959-05-13,64.00 ,Legal Assistant,Financial Services,Mass Customer,N,Yes,13
2229,Linette Gotmann,Female,76,1959-04-10,64.00 ,Cost Accountant,Financial Services,Affluent Customer,N,Yes,7
2253,Gracie Kubacki,Female,28,1959-02-08,64.00 ,Office Assistant I,Manufacturing,Affluent Customer,N,Yes,13
2339,Damien Haddeston,Male,3,1958-12-28,64.00 ,Web Designer II,Property,Affluent Customer,N,Yes,16
2343,Wilhelm Corteis,Male,6,1959-03-24,64.00 ,Nurse Practicioner,Agriculture,High Net Worth,N,Yes,5
2350,Lorinda Malpass,Female,32,1959-03-17,64.00 ,Nurse Practicioner,n/a,Mass Customer,N,Yes,14
2354,Tammie Fisbey,Female,99,1958-12-19,64.00 ,Product Engineer,Retail,Mass Customer,N,No,17
2358,Ave Peatt,Male,26,1959-05-01,64.00 ,Senior Sales Associate,Retail,High Net Worth,N,Yes,15
2376,Eada Narbett,Female,84,1958-10-23,64.00 ,Community Outreach Specialist,n/a,High Net Worth,N,Yes,12
2385,Gaultiero Lissenden,Male,70,1958-12-17,64.00 ,Dental Hygienist,Health,Mass Customer,N,No,8
2407,Merrily ,Female,24,1959-03-30,64.00 ,NA,Financial Services,High Net Worth,N,Yes,6
2441,Loutitia Pinkie,Female,52,1959-03-29,64.00 ,NA,Property,High Net Worth,N,Yes,5
2538,Jacinta Petrillo,Female,13,1959-01-22,64.00 ,NA,n/a,High Net Worth,N,Yes,20
2576,Lotty Szubert,Female,15,1959-05-30,64.00 ,Associate Professor,Manufacturing,Mass Customer,N,No,13
2635,Arty Mac Geaney,Male,45,1959-01-03,64.00 ,Nurse,Retail,Mass Customer,N,No,14
2656,Halli Littledike,Female,80,1959-05-02,64.00 ,Statistician III,n/a,Mass Customer,N,Yes,10
2667,Randene Brown,Female,65,1958-07-17,65.00 ,Product Engineer,Manufacturing,Affluent Customer,N,Yes,6
2680,Noella Firk,Female,0,1959-05-11,64.00 ,Financial Analyst,Financial Services,Mass Customer,N,Yes,14
2728,Imojean Atyeo,Female,55,1959-03-26,64.00 ,Physical Therapy Assistant,IT,High Net Worth,N,No,19
2735,Ricoriki Burree,Male,18,1958-09-06,65.00 ,Associate Professor,Financial Services,High Net Worth,N,Yes,14
2830,Bjorn Simioli,Male,39,1958-12-19,64.00 ,Computer Systems Analyst II,Manufacturing,High Net Worth,N,No,9
2890,Nevile Ecclesall,Male,64,1959-05-17,64.00 ,Speech Pathologist,n/a,Affluent Customer,N,Yes,20
2984,Frances Mishaw,Female,48,1959-05-23,64.00 ,Payment Adjustment Coordinator,Manufacturing,Mass Customer,N,Yes,13
3024,Franz Craddy,Male,86,1959-01-08,64.00 ,NA,Health,Mass Customer,N,No,12
3059,Hercules Klewi,Male,83,1958-06-09,65.00 ,Accountant IV,n/a,Mass Customer,N,No,17
3080,Christoforo Santus,Male,87,1958-10-06,64.00 ,Graphic Designer,Financial Services,High Net Worth,N,No,10
3109,Jeralee Domleo,Female,75,1958-06-23,65.00 ,Automation Specialist II,Health,Mass Customer,N,Yes,10
3121,Mahmoud Batterbee,Male,82,1959-05-11,64.00 ,Data Coordiator,Manufacturing,Mass Customer,N,No,19
3205,Egan Flockhart,Male,35,1959-04-20,64.00 ,Account Executive,n/a,Mass Customer,N,No,20
3233,Xever Feeley,Male,7,1959-01-06,64.00 ,Tax Accountant,Financial Services,Mass Customer,N,Yes,17
3244,Rosene Bullar,Female,24,1959-05-08,64.00 ,Systems Administrator I,Financial Services,Mass Customer,N,No,13
3245,Wainwright Succamore,Male,86,1959-03-27,64.00 ,Graphic Designer,IT,High Net Worth,N,No,7
3279,Morgun Razoux,Male,55,1959-02-18,64.00 ,Staff Scientist,Financial Services,Mass Customer,N,No,14
3282,Helga Nuzzi,Female,8,1959-04-24,64.00 ,Clinical Specialist,Health,High Net Worth,N,No,13
3356,Dill Bampford,Male,47,1959-03-23,64.00 ,Safety Technician II,Financial Services,Mass Customer,N,Yes,6
3426,Ron Dilon,Male,40,1959-04-18,64.00 ,Assistant Media Planner,Entertainment,Mass Customer,N,No,17
3436,Marget Freeland,Female,4,1958-11-22,64.00 ,NA,Financial Services,Mass Customer,N,Yes,5
3548,Dalli Seden,Male,65,1958-08-02,65.00 ,NA,n/a,Affluent Customer,N,No,12
3717,Arlin Woollacott,Male,88,1958-12-07,64.00 ,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,18
3790,Kurtis Morson,Male,91,1959-05-31,64.00 ,Senior Editor,Retail,Mass Customer,Y,Yes,9
3822,Conny Speechley,Male,37,1959-03-09,64.00 ,NA,Manufacturing,High Net Worth,N,Yes,18
3835,Jorgan Crosoer,Male,19,1959-02-02,64.00 ,Project Manager,n/a,Affluent Customer,N,No,16
3898,Demetrius Youdell,Male,91,1958-12-27,64.00 ,Registered Nurse,Health,Mass Customer,N,No,6
3916,Myrtia ,Female,31,1958-10-17,64.00 ,NA,Retail,Affluent Customer,N,Yes,17
51,Fidelio Dilke,Male,68,1959-12-05,63.00 ,Computer Systems Analyst II,Retail,Mass Customer,N,No,18
61,Kacey Rowbottom,Female,47,1959-11-29,63.00 ,Help Desk Operator,Property,High Net Worth,N,No,13
73,Minette Worters,Female,16,1960-05-27,63.00 ,Teacher,n/a,Affluent Customer,N,Yes,5
118,Prentice Pearmain,Male,43,1959-11-12,63.00 ,Budget/Accounting Analyst IV,n/a,High Net Worth,N,No,19
125,Darrelle Antoniewski,Female,94,1960-03-17,63.00 ,Computer Systems Analyst II,Property,Mass Customer,N,No,16
191,Christopher Heining,Male,22,1960-04-27,63.00 ,Help Desk Operator,n/a,Affluent Customer,N,Yes,6
412,Evanne Feechum,Female,65,1960-04-23,63.00 ,NA,IT,High Net Worth,N,No,19
452,Natalee Bamford,Female,22,1959-08-11,64.00 ,Account Coordinator,Property,Mass Customer,N,Yes,5
462,Melany Thorrington,Female,32,1960-01-01,63.00 ,NA,Manufacturing,Affluent Customer,N,Yes,5
565,Saleem Meller,Male,30,1959-10-02,63.00 ,Civil Engineer,Manufacturing,Mass Customer,N,Yes,16
702,Zorina Bosomworth,Female,72,1960-02-09,63.00 ,Help Desk Technician,n/a,Mass Customer,N,No,8
805,Jorrie Hanhardt,Female,48,1960-04-19,63.00 ,Electrical Engineer,Manufacturing,Mass Customer,N,No,10
